dataset,graph_id,source_index,split,n_nodes,n_edges,graph_hash_sha256,source_loader,source_name,source_ego_id
twitter,twitter_graph000911,911,test,129,922,08f063a51aec5737b1052e8d36e33c2730205de049063a328d6ce6bbc3364cde,snap_twitter_tar_parser,ego-Twitter,308220010.0
twitter,twitter_graph000912,912,test,138,1011,2e371584f5afe8659b59a21547b893100e39e620fb859164a5339e00750571bb,snap_twitter_tar_parser,ego-Twitter,309096216.0
twitter,twitter_graph000913,913,test,36,218,55dded1fa201af3bf91afda4b521ffb845151bac9ada1fe67fbcf0e02eafd56a,snap_twitter_tar_parser,ego-Twitter,311227912.0
twitter,twitter_graph000914,914,test,170,2776,d83616a3db0581f1870370b4c4530f67f678b480a032d5c6bf9ad9e1ba15f255,snap_twitter_tar_parser,ego-Twitter,312284236.0
twitter,twitter_graph000915,915,test,227,3379,0517e6b2241c65248af3dd6adb671085f9d474965f5ecefaebb0d26aa385721c,snap_twitter_tar_parser,ego-Twitter,312805417.0
twitter,twitter_graph000916,916,test,176,1434,957ae7a9c2f5549c265367aec22cc9e58817f36689b703b8b1eaf7dddc3fb8ee,snap_twitter_tar_parser,ego-Twitter,313359626.0
twitter,twitter_graph000917,917,test,104,1122,49ccf9c788e27e32642e38230674144bcaf289c028025564358eae85cdf958ee,snap_twitter_tar_parser,ego-Twitter,314038032.0
twitter,twitter_graph000918,918,test,236,11097,8b2eccaf15db8362356e705807ec7169569abcc5a04965f46770c45f449cc58b,snap_twitter_tar_parser,ego-Twitter,314316607.0
twitter,twitter_graph000919,919,test,63,419,ed44d7ea48b6669f869dd491beb8aa9e736277323c488f001f3a8c8e83023f68,snap_twitter_tar_parser,ego-Twitter,315418321.0
twitter,twitter_graph000920,920,test,205,3465,1b86ab2f845af2e57beddb911003ef07c9274b0b217adf70acc7c944bfd26062,snap_twitter_tar_parser,ego-Twitter,317313520.0
twitter,twitter_graph000921,921,test,99,968,e949983e9049ae65a4d2085a7484cfca3ef2422159004a62c0b7b7cef4092ea2,snap_twitter_tar_parser,ego-Twitter,318760490.0
twitter,twitter_graph000922,922,test,66,158,9c7a4b72087fd53caf53e0e9d5a0b1adbc4c36c7fffe82b04496da9c8ad0138c,snap_twitter_tar_parser,ego-Twitter,320527944.0
twitter,twitter_graph000923,923,test,77,455,b84cb36a1b77f37f1eee90fcd3e052874c044c9721299b8cc024500e473e285a,snap_twitter_tar_parser,ego-Twitter,321620987.0
twitter,twitter_graph000924,924,test,58,566,d751dcce95f8fb0c026cb7eab43a4950f257def285d7d467c6aa50fdbc120497,snap_twitter_tar_parser,ego-Twitter,321652589.0
twitter,twitter_graph000925,925,test,30,193,bd96632e4300ab18629d5063bfe02d97640894c23ed99045f0668245d011758c,snap_twitter_tar_parser,ego-Twitter,324201646.0
twitter,twitter_graph000926,926,test,156,2084,8fbe928365eeae0dd9314b7008fa706063a99dac7ace37899a494dc58e424627,snap_twitter_tar_parser,ego-Twitter,324544865.0
twitter,twitter_graph000927,927,test,180,1946,1ec8bcbd0468dd5e23b3f35120bd29b26a50a1c7a46b8b4bdda3b02555c639a3,snap_twitter_tar_parser,ego-Twitter,326259198.0
twitter,twitter_graph000928,928,test,95,2033,52e3d0907f45ddc6da13f950728e7ff1aa11ccafdf9864488a77a73b9c72e77e,snap_twitter_tar_parser,ego-Twitter,333021748.0
twitter,twitter_graph000929,929,test,18,74,3ab52319b623479213d3cada8054b4d23680b9d48c32ea6ec878a8b2a55aabf4,snap_twitter_tar_parser,ego-Twitter,333881828.0
twitter,twitter_graph000930,930,test,183,1081,aaa9344faf1f3f0edd1e41377f1be5a9a3fbfe7ac9a32f6324d53b9ea4d55332,snap_twitter_tar_parser,ego-Twitter,333966373.0
twitter,twitter_graph000931,931,test,218,3395,1d3841d278e2213b65dc97d08f5796aaf546d2625d151032d3bd55491462f55f,snap_twitter_tar_parser,ego-Twitter,336463060.0
twitter,twitter_graph000932,932,test,192,3229,d29b3f0404428cdfb38c3f221e8c6b0086c401d35c14deedb9f99428dc393aa8,snap_twitter_tar_parser,ego-Twitter,338017544.0
twitter,twitter_graph000933,933,test,151,1897,b6f5889367920d9b87313f3f6d7113a6750735310ba7fcbc91a1a89d221f2d55,snap_twitter_tar_parser,ego-Twitter,344966590.0
twitter,twitter_graph000934,934,test,70,550,c3e26530aa1adb2ed7a7730c3d43cfac48c44676bda27b372cf8b5b04d469422,snap_twitter_tar_parser,ego-Twitter,345569115.0
twitter,twitter_graph000935,935,test,134,2214,3fa260a5c38fc84e145f704867c455a02873a1a0aa11809d69653c7e2d4a2156,snap_twitter_tar_parser,ego-Twitter,348851602.0
twitter,twitter_graph000936,936,test,234,4156,2437fd3165ced0e6e5820b8f19a43a2dbac95a64e7015944b34e3fbc857c2924,snap_twitter_tar_parser,ego-Twitter,351092905.0
twitter,twitter_graph000937,937,test,134,1435,ebff51c00e2a362cdd1e449db06fb57cf5f5af82ecc93ca66b0c060d6abf011f,snap_twitter_tar_parser,ego-Twitter,353767514.0
twitter,twitter_graph000938,938,test,51,392,097ea4191bf592eb3e771d9b4822801588f1c23a7d92248c2c6645c1bf73f909,snap_twitter_tar_parser,ego-Twitter,355823615.0
twitter,twitter_graph000939,939,test,29,65,d773a13280e3c6354f558c5a1c4ca345cb5158a14a573cc9b7a93b6d891d8059,snap_twitter_tar_parser,ego-Twitter,356897757.0
twitter,twitter_graph000940,940,test,52,737,aee656f34de2dfd740b6a3abaefd4b470374c7970a1afcb3978cb09a4ac87978,snap_twitter_tar_parser,ego-Twitter,358845982.0
twitter,twitter_graph000941,941,test,66,447,977c9fc3ea6e2c380e065330bc87859431d67f06ba99dd3b03c48c67a29ac074,snap_twitter_tar_parser,ego-Twitter,359791673.0
twitter,twitter_graph000942,942,test,55,816,9b6b9ddcf553964d04ed72e0911f32d36ca905f67287658f2693fef31357d899,snap_twitter_tar_parser,ego-Twitter,360025190.0
twitter,twitter_graph000943,943,test,82,967,f3b482e76981835b332e45bcfd2eec7fefd2fbc6a7016452f4173eadde42b562,snap_twitter_tar_parser,ego-Twitter,360210947.0
twitter,twitter_graph000944,944,test,39,363,23f9eb90536c929a13ebb34f7b1c791e72ca73537f455e70d980f14ae5592fa0,snap_twitter_tar_parser,ego-Twitter,364664695.0
twitter,twitter_graph000945,945,test,81,449,2881a81cecd921f0246f06cf0fce47879e21bc93abc46087e0ef12bc4fbad64f,snap_twitter_tar_parser,ego-Twitter,368018677.0
twitter,twitter_graph000946,946,test,174,1015,ca615614fa36afe189febd35f2db037bfde70a569869112a55490025c602434a,snap_twitter_tar_parser,ego-Twitter,372765570.0
twitter,twitter_graph000947,947,test,127,605,0d2c9662bde9c7128c603712647506189bd5537e9db11c474655257c533a0369,snap_twitter_tar_parser,ego-Twitter,374007416.0
twitter,twitter_graph000948,948,test,131,747,d0a82927efa2402c5b9ff5b46bcfec166a327092e91ba8cf88ab0a9d08e0dd75,snap_twitter_tar_parser,ego-Twitter,377662213.0
twitter,twitter_graph000949,949,test,204,1217,92a6e70d9063bb4394ed8e8979b9f2de28a7810ff4fbcfefa7f899d45ccb8601,snap_twitter_tar_parser,ego-Twitter,378494343.0
twitter,twitter_graph000950,950,test,61,360,42e31765d82faf5481d2b8c2446b76630ce87ff5f710946410577f22e7ced252,snap_twitter_tar_parser,ego-Twitter,381688396.0
twitter,twitter_graph000951,951,test,178,3597,ff20b4e74dcebcc8b16207def224c4899d56894e17076132a5a35edba72a85e4,snap_twitter_tar_parser,ego-Twitter,382110320.0
twitter,twitter_graph000952,952,test,175,5102,0bb6daccd506c15194343eeeaffc55dbc6d6e2a17cf59256fcdd61cdc037c1ce,snap_twitter_tar_parser,ego-Twitter,384685422.0
twitter,twitter_graph000953,953,test,116,1633,820920f50ea3d2dcbc9c0c229ad0bd86029ec8fa6c7928641384f625a81606cb,snap_twitter_tar_parser,ego-Twitter,384761809.0
twitter,twitter_graph000954,954,test,10,22,071807cfb8349d751752639f3d68d7f0295d8163cdf6963df87f3e02bbf0c271,snap_twitter_tar_parser,ego-Twitter,396721965.0
twitter,twitter_graph000955,955,test,70,582,bae3e3b1306f240cfe408ad13b724a2bf665db17231553e703d0d4d8a6e99004,snap_twitter_tar_parser,ego-Twitter,397688944.0
twitter,twitter_graph000956,956,test,69,1466,3ca3e3a3b8f8dae0967643ff8716b15878369f22dbe99478e5a2496226c92eae,snap_twitter_tar_parser,ego-Twitter,398994309.0
twitter,twitter_graph000957,957,test,48,251,d3fee866a95ba55e81e704fafcec72f4a0764a998fcfa774a82a82f243126cd3,snap_twitter_tar_parser,ego-Twitter,400867704.0
twitter,twitter_graph000958,958,test,85,680,5d15bf74168a2ca1fa751d002ac92aa7d8e95b5523c9914e0c8a6518cc1c7c1a,snap_twitter_tar_parser,ego-Twitter,402970625.0
twitter,twitter_graph000959,959,test,136,1742,21a85f9ed254cb3daf1b0bd822c50b385ec30867388643f328f340c56a9023a7,snap_twitter_tar_parser,ego-Twitter,407769660.0
twitter,twitter_graph000960,960,test,122,1090,780e2771f8d16e9ece20cdbcbed9a5ebf23df0fd1106ca849049cb4b2f6d05b4,snap_twitter_tar_parser,ego-Twitter,414334713.0
twitter,twitter_graph000961,961,test,239,2328,a6cbaa30d43d0dda1d92f5ef60fe0eeb137634871f4a6ee3d36826bea77f9469,snap_twitter_tar_parser,ego-Twitter,423567032.0
twitter,twitter_graph000962,962,test,52,1050,e9d25586c7d06e7aee05d18419bdf17fb8cb5e818b31f3d13cc300e92b73121d,snap_twitter_tar_parser,ego-Twitter,430313102.0
twitter,twitter_graph000963,963,test,145,2882,983de656c4b40c8c9948f7dbd860eff3e1674cde2f84e657d1c59bec3b3ba51e,snap_twitter_tar_parser,ego-Twitter,434433610.0
twitter,twitter_graph000964,964,test,181,4473,9b1a17c2df5927cd54261eb10eeff4a9805f5c5d4ccb51a50b664c6b37bf58c9,snap_twitter_tar_parser,ego-Twitter,437300342.0
twitter,twitter_graph000965,965,test,138,578,71341d129c6bcaa98fb4cdcaff87c83e88a54f0d20814f2d4d0ce471f24004f9,snap_twitter_tar_parser,ego-Twitter,441252694.0
twitter,twitter_graph000966,966,test,67,403,9887abd8ca86e01ece4069829915c10b025e093a509cde445be04ef58af32e98,snap_twitter_tar_parser,ego-Twitter,477094958.0
twitter,twitter_graph000967,967,test,28,246,0160fb244bf5926e6b72adac5e37a54dc7afbb69ffe88a5a68e8b6df74ea8487,snap_twitter_tar_parser,ego-Twitter,484991854.0
twitter,twitter_graph000968,968,test,98,700,bea5ab34cecd49e2e9ec82327fcce5309f2252d5fb43834343e16f548bf15d7e,snap_twitter_tar_parser,ego-Twitter,493138720.0
twitter,twitter_graph000969,969,test,113,632,bb1ca9aff20e65847bf0e5c3c927d6b581abcbe567cbfbc3f5b2c237b327ce85,snap_twitter_tar_parser,ego-Twitter,494538543.0
twitter,twitter_graph000970,970,test,57,169,b67af63db33f64f20ea75614766b0966144ec90d25fc7a38777b5e1a8ad96d28,snap_twitter_tar_parser,ego-Twitter,521489919.0
twitter,twitter_graph000971,971,test,83,1218,1f4333d889080f9133a47b2a7647d1fa8bf36db014d0989738205054a0ef23ed,snap_twitter_tar_parser,ego-Twitter,528575851.0
twitter,twitter_graph000972,972,test,20,71,bff40f1377adfbcf45cc24346b1ef0eb6b3dc8b3da7ab2bee2064883d7ae22d2,snap_twitter_tar_parser,ego-Twitter,532617990.0
twitter,twitter_graph000973,973,test,15,94,5757ef6ad2933beef28276d54d6e323ec9460e0b430c53b3d48c062731db6b94,snap_twitter_tar_parser,ego-Twitter,549089429.0
